,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,latitude,longitude,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky
3982,2023-08-16,53.0,30.883999,20.533998,24.308998,36.067543,24.253021,28.070871,0,0,43946.12,38308.22,2.5,2.5,0.0,11.0,10.829958,28.08,281.9875,20.1,4.123073,Ebolowa,2.9,11.15,15.4375,10.766666666666666,301.8333333333333,0.6124999999999999,0.09166666666666667,44.916666666666664,0.4170833333333333,0.041666666666666664,1.35625,2.589583333333333
3983,2023-08-17,63.0,29.234,21.033998,23.36525,32.649014,24.216993,26.66108,0,0,43937.22,37273.746,10.7,10.7,0.0,14.0,10.739833,28.08,283.08072,17.27,3.505927,Ebolowa,2.9,11.15,9.683333333333334,6.7124999999999995,265.0833333333333,0.43333333333333335,0.075,47.833333333333336,0.41500000000000004,0.20833333333333334,1.8499999999999999,2.558333333333333
3984,2023-08-18,51.0,27.883999,20.633999,23.069414,30.555367,23.657393,25.912458,0,0,43928.266,13379.393,0.90000004,0.90000004,0.0,7.0,10.739833,25.199999,273.29932,10.6,2.389387,Ebolowa,2.9,11.15,5.7250000000000005,3.975,251.66666666666666,0.45416666666666666,0.10000000000000002,46.583333333333336,0.43124999999999997,0.0,0.9708333333333333,2.535416666666667
3985,2023-08-19,51.0,31.484,19.934,24.211082,36.14676,22.81948,27.406702,0,0,43919.273,32244.096,0.5,0.5,0.0,5.0,16.80857,37.8,293.53708,18.67,3.9119668,Ebolowa,2.9,11.15,7.3500000000000005,5.05,256.5,0.425,0.09166666666666667,44.041666666666664,0.30125,0.0,1.28125,2.783333333333333
3986,2023-08-20,61.0,29.883999,21.484,24.363165,32.728912,24.895554,27.620865,0,0,43910.258,31224.852,2.4999998,2.4999998,0.0,7.0,9.0,22.319998,301.7826,13.73,2.9933045,Ebolowa,2.9,11.15,9.033333333333333,5.8,248.04166666666666,0.39166666666666666,0.075,48.541666666666664,0.33416666666666667,2.0833333333333335,1.7645833333333334,2.7062500000000003
3987,2023-08-21,53.0,31.133999,21.633999,24.273584,36.106205,25.178703,27.835638,0,0,43901.215,30076.082,1.6,1.6,0.0,7.0,13.207634,32.039997,280.23682,16.03,3.3797784,Ebolowa,2.9,11.15,10.116666666666667,6.904166666666666,241.54166666666666,0.4708333333333334,0.10000000000000002,42.875,0.39958333333333335,0.5,1.0583333333333333,2.5770833333333334
3988,2023-08-22,53.0,28.283998,21.084,23.194418,31.579533,24.041838,26.125696,0,0,43892.156,17775.082,1.4000001,1.4000001,0.0,8.0,11.720751,29.16,297.92886,13.27,2.7939239,Ebolowa,2.9,11.15,8.0625,5.579166666666667,224.33333333333334,0.39166666666666666,0.09166666666666667,42.125,0.31333333333333335,0.20833333333333334,1.4729166666666667,2.7312499999999997
3989,2023-08-23,65.0,27.133999,21.584,23.111084,31.41848,24.900225,26.461267,0,0,43883.086,19735.803,10.799999,10.799999,0.0,11.0,11.013882,26.28,288.0435,11.52,2.3431141,Ebolowa,2.9,11.15,7.7625,5.3374999999999995,203.41666666666666,0.4916666666666667,0.12083333333333335,38.666666666666664,0.345,0.0,1.0020833333333334,2.6916666666666664
3990,2023-08-24,63.0,29.684,21.133999,23.475664,33.698498,24.632563,27.032537,0,0,43874.01,25049.479,12.3,12.3,0.0,6.0,11.304229,35.28,304.74533,14.66,3.0025854,Ebolowa,2.9,11.15,5.8374999999999995,3.983333333333333,183.04166666666666,0.5499999999999999,0.07916666666666668,37.291666666666664,0.40208333333333335,0.0,1.0520833333333333,2.6083333333333334
3991,2023-08-25,61.0,30.484,20.783998,23.363169,34.590687,24.3249,27.382399,0,0,43864.93,29233.084,7.1999993,7.1999993,0.0,11.0,6.9527545,21.96,253.87732,15.07,3.0900266,Ebolowa,2.9,11.15,6.637499999999999,4.620833333333334,177.75,0.4708333333333334,0.08750000000000001,41.0,0.49125,0.0,1.3104166666666666,2.50625
3992,2023-08-26,63.0,29.283998,20.184,23.619413,33.230473,23.477957,27.191643,0,0,43855.777,32844.938,14.100001,14.100001,0.0,15.0,9.511088,28.8,300.24316,16.1,3.2906716,Ebolowa,2.9,11.15,8.237499999999999,5.770833333333333,181.20833333333334,0.5625,0.10000000000000002,38.083333333333336,0.35125,0.0,1.5374999999999999,2.7145833333333336
3993,2023-08-27,63.0,30.734,20.934,23.675667,36.25913,24.400604,27.58652,0,0,43846.55,36925.363,7.2000003,7.2000003,0.0,11.0,11.159999,41.399998,297.3042,19.81,3.9909708,Ebolowa,2.9,11.15,10.012500000000001,7.0125,153.04166666666666,0.48750000000000004,0.10000000000000002,35.125,0.3491666666666667,0.0,1.59375,2.8020833333333335
3994,2023-08-28,65.0,28.334,20.484,22.809,32.21015,23.964134,26.766386,0,0,43837.254,12682.429,10.3,10.3,0.0,5.0,7.145796,22.68,246.61478,12.08,2.4785185,Ebolowa,2.9,11.15,7.554166666666667,5.270833333333333,168.79166666666666,0.5125000000000001,0.10833333333333334,38.5,0.4041666666666666,0.0,1.8583333333333334,2.6666666666666665
3995,2023-08-29,55.0,30.984,20.283998,23.981916,36.096867,23.975286,27.40361,0,0,43827.9,37406.57,1.6000001,1.6000001,0.0,5.0,14.982228,37.079998,282.38846,20.91,4.2837114,Ebolowa,2.9,11.15,6.829166666666667,4.820833333333334,137.75,0.5375,0.09166666666666667,33.125,0.41875,0.0,1.1375,2.7708333333333335
3996,2023-08-30,51.0,30.383999,21.234,24.24233,35.428837,24.23655,27.253677,0,0,43818.484,37759.273,0.8,0.8,0.0,7.0,12.979984,34.56,283.82208,18.69,3.957166,Ebolowa,2.9,11.15,7.433333333333334,5.1625000000000005,135.375,0.4583333333333333,0.16666666666666666,40.291666666666664,0.30375,0.0,2.3645833333333335,2.839583333333333
3997,2023-08-31,63.0,26.783998,20.883999,22.986082,29.573666,24.205662,26.204588,0,0,43809.027,23356.93,13.3,13.3,0.0,13.0,13.004921,31.319998,285.9967,14.53,2.850659,Ebolowa,2.9,11.15,6.991666666666667,4.795833333333333,132.04166666666666,0.3666666666666667,0.09166666666666667,38.75,0.3154166666666667,0.0,1.8604166666666666,2.7395833333333335
3998,2023-09-01,63.0,29.334,20.783998,22.90483,32.226242,24.369562,26.370316,0,0,43799.53,21786.334,17.7,17.7,0.0,17.0,12.261157,36.36,268.71475,13.5,2.8075228,Ebolowa,2.9,11.15,4.104166666666667,2.8083333333333336,142.5,0.425,0.05833333333333334,34.416666666666664,0.31958333333333333,0.0,1.1187500000000001,2.8354166666666667
3999,2023-09-02,65.0,29.033998,20.584,22.731916,33.53074,23.797632,26.120962,0,0,43790.0,16150.293,15.000001,15.000001,0.0,15.0,8.311245,26.64,275.7431,14.38,2.904772,Ebolowa,2.9,11.15,6.2,4.220833333333333,160.91666666666666,0.375,0.075,38.375,0.37041666666666667,0.0,1.7916666666666667,2.7708333333333335
4000,2023-09-03,61.0,24.984,19.984,21.619415,27.650333,23.145994,24.697294,0,0,43780.44,7843.969,6.3999996,6.3999996,0.0,17.0,10.538843,25.919998,279.46222,8.56,1.7758142,Ebolowa,2.9,11.15,6.075,4.204166666666667,176.0,0.3833333333333333,0.075,35.416666666666664,0.32125,0.0,1.3729166666666668,2.75625
4001,2023-09-04,65.0,28.783998,20.383999,22.88608,34.021797,23.695988,26.632164,0,0,43770.867,22234.469,12.3,12.3,0.0,14.0,13.70839,33.839996,266.29785,16.65,3.407711,Ebolowa,2.9,11.15,3.2458333333333336,2.2708333333333335,162.625,0.48750000000000004,0.10000000000000002,28.583333333333332,0.165,0.0,0.7645833333333333,3.002083333333333
4002,2023-09-05,51.0,30.084,21.184,24.204832,34.448444,24.43475,27.757986,0,0,43761.273,34945.758,2.7999995,2.7999995,0.0,13.0,11.212135,23.4,285.41708,20.98,4.3569107,Ebolowa,2.9,11.15,3.4416666666666664,2.35,170.08333333333334,0.5083333333333334,0.10416666666666667,32.041666666666664,0.1708333333333333,0.0,1.5916666666666668,3.016666666666667
4003,2023-09-06,65.0,29.883999,21.334,23.64025,32.609734,24.606388,27.160233,0,0,43751.68,28627.98,14.200001,14.200001,0.0,13.0,10.495713,27.0,268.97394,14.93,3.096946,Ebolowa,2.9,11.15,4.541666666666667,3.0875,165.25,0.4041666666666666,0.08750000000000001,36.916666666666664,0.21916666666666665,0.0,2.1333333333333333,2.9770833333333333
4004,2023-09-07,63.0,27.883999,20.684,22.846497,31.656055,23.955832,26.25852,0,0,43742.082,24523.71,14.500003,14.500003,0.0,18.0,12.074766,42.48,269.33765,14.01,2.8864076,Ebolowa,2.9,11.15,4.6625,3.233333333333333,166.29166666666666,0.425,0.075,34.875,0.21916666666666665,0.0,1.6541666666666668,2.970833333333333
4005,2023-09-08,53.0,25.383999,20.184,21.719416,27.454626,22.49871,24.470993,0,0,43732.492,16598.299,6.5,6.5,0.0,17.0,14.494192,37.44,270.56628,11.43,2.206117,Ebolowa,2.9,11.15,5.7749999999999995,4.0249999999999995,160.58333333333334,0.37916666666666665,0.11666666666666668,37.166666666666664,0.19874999999999998,0.0,1.5687499999999999,3.1020833333333333
4006,2023-09-09,53.0,29.934,20.383999,23.448584,33.369987,23.221033,26.542303,0,0,43722.918,37122.902,2.3,2.3,0.0,10.0,14.372974,33.12,280.3522,19.9,4.100988,Ebolowa,2.9,11.15,4.933333333333334,3.420833333333333,156.20833333333334,0.4583333333333333,0.13333333333333333,31.5,0.1729166666666667,0.0,1.3083333333333333,3.1687499999999997
4007,2023-09-10,63.0,30.133999,20.934,23.577751,32.91076,24.306889,26.681604,0,0,43713.355,32783.53,8.6,8.6,0.0,9.0,13.363711,35.64,267.51477,16.81,3.4233484,Ebolowa,2.9,11.15,4.05,2.704166666666667,138.29166666666666,0.44583333333333336,0.11666666666666668,31.583333333333332,0.25958333333333333,0.3333333333333333,2.00625,3.002083333333333
4008,2023-09-11,61.0,28.234,20.883999,22.97775,31.383842,24.03543,26.213022,0,0,43703.824,22368.389,4.5000005,4.5000005,0.0,10.0,15.941944,34.92,261.1421,14.34,2.8922553,Ebolowa,2.9,11.15,4.433333333333334,2.9125,135.04166666666666,0.32083333333333336,0.05416666666666667,32.625,0.23291666666666666,1.0833333333333333,1.8583333333333334,3.0187500000000003
4009,2023-09-12,51.0,28.734,20.684,23.74025,32.980366,23.748592,27.053003,0,0,43694.32,35876.33,0.90000004,0.90000004,0.0,6.0,11.885453,27.72,275.96216,18.41,3.8491879,Ebolowa,2.9,11.15,5.554166666666667,3.841666666666667,134.33333333333334,0.4375,0.125,28.166666666666668,0.27458333333333335,0.041666666666666664,1.5145833333333334,2.952083333333333
4010,2023-09-13,65.0,29.184,21.133999,23.31108,33.53081,24.211632,26.75163,0,0,43684.848,24896.037,15.000001,15.000001,0.0,11.0,10.163227,27.72,283.97232,17.5,3.576798,Ebolowa,2.9,11.15,7.5,5.116666666666666,133.70833333333334,0.4916666666666667,0.125,30.5,0.26,0.0,1.51875,2.90625
4011,2023-09-14,61.0,29.484,20.883999,23.775665,33.676292,24.64646,27.187988,0,0,43675.414,34479.074,3.9999995,3.9999995,0.0,12.0,10.8955765,29.16,260.69528,15.94,3.32094,Ebolowa,2.9,11.15,5.633333333333333,3.891666666666667,136.5,0.43333333333333335,0.09166666666666667,32.125,0.23791666666666667,0.0,1.4770833333333335,2.9812499999999997
4012,2023-09-15,61.0,29.383999,21.234,23.619417,34.629322,24.531796,26.850883,0,0,43665.945,28588.459,4.0,4.0,0.0,11.0,11.874544,29.88,262.2453,16.46,3.4026203,Ebolowa,2.9,11.15,4.991666666666666,3.4250000000000003,128.08333333333334,0.3666666666666667,0.09583333333333334,29.041666666666668,0.22041666666666668,0.0,1.5104166666666667,3.0208333333333335
4013,2023-09-16,63.0,27.334,20.883999,22.67775,29.714256,24.371828,25.893234,0,0,43656.44,12757.325,8.400001,8.400001,0.0,15.0,12.074766,32.039997,281.6405,11.76,2.3884344,Ebolowa,2.9,11.15,4.716666666666667,3.1833333333333336,121.0,0.39166666666666666,0.08750000000000001,31.333333333333332,0.25875,0.0,2.160416666666667,3.0208333333333335
4014,2023-09-17,55.0,24.084,20.734,22.05275,28.694874,24.145836,25.927124,0,0,43646.902,19648.51,9.000001,9.000001,0.0,17.0,7.9036193,21.96,279.0506,11.34,2.1715856,Ebolowa,2.9,11.15,3.2624999999999997,2.2083333333333335,137.125,0.4375,0.08333333333333333,27.958333333333332,0.20791666666666667,0.0,1.0333333333333334,3.0208333333333335
4015,2023-09-18,65.0,30.184,20.783998,23.004831,36.34563,24.289234,26.84725,0,0,43637.34,17563.09,11.5,11.5,0.0,9.0,12.245294,30.960001,261.39868,13.89,2.834233,Ebolowa,2.9,11.15,2.1750000000000003,1.4916666666666665,166.41666666666666,0.6875,0.08750000000000001,26.208333333333332,0.09208333333333334,0.0,1.2854166666666667,3.1916666666666664
4016,2023-09-19,53.0,29.084,20.834,23.640251,34.830982,24.403593,27.482168,0,0,43627.76,39345.234,1.8000002,1.8000002,0.0,9.0,9.565437,32.760002,261.44452,18.92,3.8419685,Ebolowa,2.9,11.15,4.8875,3.3375,157.08333333333334,0.5083333333333333,0.07083333333333335,31.458333333333332,0.18416666666666667,0.5416666666666666,1.1229166666666666,3.0833333333333335
4017,2023-09-20,61.0,28.783998,21.184,23.717333,33.537865,24.912245,27.427254,0,0,43618.176,26128.82,5.1,5.1,0.0,11.0,9.659814,33.839996,279.317,14.22,2.9753807,Ebolowa,2.9,11.15,6.133333333333333,4.0874999999999995,159.66666666666666,0.5916666666666667,0.09166666666666667,31.25,0.1708333333333333,1.0416666666666667,1.8791666666666667,3.110416666666666
4018,2023-09-21,65.0,29.783998,20.734,23.05275,34.06736,24.33186,26.860289,0,0,43608.58,32501.287,15.7,15.7,0.0,10.0,10.028439,26.28,286.69928,15.8,3.1831944,Ebolowa,2.9,11.15,6.7375,4.566666666666666,158.16666666666666,0.48333333333333334,0.10000000000000002,33.208333333333336,0.21333333333333335,0.75,1.9729166666666664,3.0354166666666664
4019,2023-09-22,65.0,26.934,20.434,22.083998,31.34134,23.933607,25.97814,0,0,43598.984,21061.13,27.0,27.0,0.0,13.0,8.854829,27.359999,310.00195,12.68,2.4866824,Ebolowa,2.9,11.15,5.966666666666666,4.1375,147.25,0.5791666666666667,0.1125,28.083333333333332,0.18875,0.3333333333333333,1.1916666666666667,3.077083333333333
4020,2023-09-23,63.0,28.234,19.984,22.725668,33.11387,23.319141,26.362116,0,0,43589.395,35779.22,5.6,5.6,0.0,7.0,9.531505,30.239998,284.69736,18.71,3.7233696,Ebolowa,2.9,11.15,4.341666666666667,3.0833333333333335,142.5,0.5666666666666667,0.1125,28.833333333333332,0.16375,0.0,1.2104166666666667,3.06875
4021,2023-09-24,53.0,29.633999,20.533998,23.469416,34.79459,24.246447,27.239714,0,0,43579.82,25073.59,1.6000001,1.6000001,0.0,10.0,10.163227,23.759998,277.80295,16.74,3.4521,Ebolowa,2.9,11.15,3.8249999999999997,2.658333333333333,138.5,0.5041666666666667,0.09166666666666667,28.833333333333332,0.19875,0.0,1.7541666666666667,3.0708333333333333
4022,2023-09-25,63.0,29.533998,20.234,23.390245,34.853325,23.106953,27.19121,0,0,43570.266,28659.99,11.700001,11.700001,0.0,6.0,8.14587,20.519999,295.62723,16.89,3.4325483,Ebolowa,2.9,11.15,5.7375,4.0125,147.04166666666666,0.7208333333333333,0.12916666666666668,29.083333333333332,0.16166666666666665,0.125,1.5083333333333335,3.1520833333333336
4023,2023-09-26,61.0,30.584,21.033998,23.773582,36.0638,24.61532,27.866411,0,0,43560.734,32908.07,4.2,4.2,0.0,5.0,12.620554,37.8,284.82648,18.59,3.7677128,Ebolowa,2.9,11.15,8.525,5.554166666666667,144.08333333333334,0.47500000000000003,0.09583333333333334,29.416666666666668,0.20375000000000001,2.5833333333333335,1.84375,3.108333333333333
4024,2023-09-27,65.0,27.033998,20.834,23.044416,30.549896,24.19361,26.882118,0,0,43551.242,35353.188,19.1,19.1,0.0,11.0,10.1376915,27.0,260.2895,15.26,2.9250267,Ebolowa,2.9,11.15,8.6625,4.866666666666666,142.875,0.47500000000000003,0.075,30.333333333333332,0.19875,5.625,2.0854166666666667,3.0854166666666667
4025,2023-09-28,61.0,30.584,20.633999,23.448584,36.169674,24.263891,27.261108,0,0,43541.78,31849.594,4.1,4.1,0.0,12.0,12.964998,38.88,298.75885,18.17,3.675113,Ebolowa,2.9,11.15,7.158333333333334,4.679166666666666,142.33333333333334,0.5416666666666666,0.07083333333333335,27.208333333333332,0.24250000000000002,2.7916666666666665,1.2916666666666667,3.108333333333333
4026,2023-09-29,51.0,30.584,20.334,24.036081,35.760025,23.561705,27.690844,0,0,43532.363,33716.793,0.3,0.3,0.0,3.0,8.854829,19.08,292.8508,20.33,4.214361,Ebolowa,2.9,11.15,2.7875,1.9416666666666667,146.91666666666666,0.6958333333333333,0.075,25.458333333333332,0.10708333333333332,0.0,1.3645833333333333,3.1958333333333333
4027,2023-09-30,63.0,28.934,21.484,23.911085,33.833984,25.053322,27.622849,0,0,43523.0,33807.293,5.9,5.9,0.0,9.0,8.287822,24.119999,274.59998,16.62,3.3771744,Ebolowa,2.9,11.15,3.704166666666667,2.5416666666666665,144.41666666666666,0.5041666666666667,0.1375,29.541666666666668,0.12791666666666668,0.5,2.4916666666666667,3.158333333333333
4028,2023-10-01,63.0,29.783998,21.084,23.861082,35.856262,24.4389,27.84923,0,0,43513.688,31168.812,9.500001,9.500001,0.0,13.0,9.387651,23.759998,295.2711,18.57,3.7968824,Ebolowa,2.9,11.15,5.175,3.625,144.20833333333334,0.5458333333333333,0.07083333333333335,27.958333333333332,0.14083333333333334,0.4583333333333333,1.1354166666666667,3.1020833333333333
4029,2023-10-02,65.0,29.334,21.234,23.486084,34.478245,25.278,27.680992,0,0,43504.438,31730.83,13.1,13.1,0.0,13.0,12.849528,33.12,292.75098,16.05,3.20252,Ebolowa,2.9,11.15,4.8999999999999995,3.420833333333333,144.41666666666666,0.5708333333333333,0.1125,29.291666666666668,0.16833333333333333,0.08333333333333333,1.5125,3.0416666666666665
4030,2023-10-03,63.0,28.984,21.334,23.884,33.543007,25.278816,28.075409,0,0,43495.258,35187.59,7.7999997,7.7999997,0.0,12.0,7.928177,23.759998,315.24594,16.73,3.370111,Ebolowa,2.9,11.15,3.2708333333333335,2.3000000000000003,144.25,0.45,0.13333333333333333,27.833333333333332,0.1708333333333333,0.0,1.414583333333333,3.047916666666666
4031,2023-10-04,63.0,28.584,20.484,23.163164,34.732002,23.334131,27.268915,0,0,43486.137,37147.207,17.2,17.2,0.0,20.0,8.854829,25.919998,302.19568,17.39,3.4297912,Ebolowa,2.9,11.15,4.541666666666667,3.1666666666666665,158.875,0.6124999999999999,0.17916666666666667,26.208333333333332,0.18375,0.0,1.3479166666666667,3.060416666666667
4032,2023-10-05,65.0,29.533998,20.484,23.104834,33.919334,24.076593,27.152231,0,0,43477.01,18065.525,27.2,27.2,0.0,19.0,5.3999996,19.44,87.22984,13.15,2.7130654,Ebolowa,2.9,11.15,5.825,4.066666666666666,164.91666666666666,0.49583333333333335,0.1875,23.916666666666668,0.18833333333333335,0.0,1.3541666666666667,3.1770833333333335
4033,2023-10-06,63.0,28.834,20.734,23.036081,32.309425,24.402674,26.966528,0,0,43467.883,27485.748,17.600002,17.600002,0.0,18.0,6.725354,23.039999,302.78842,14.03,2.751122,Ebolowa,2.9,11.15,3.4458333333333333,2.408333333333333,162.45833333333334,0.5833333333333334,0.10416666666666667,25.041666666666668,0.215,0.0,1.2854166666666667,3.2125000000000004
4034,2023-10-07,65.0,28.584,20.684,23.098585,34.0396,24.351753,27.22663,0,0,43458.742,22905.113,21.800001,21.800001,0.0,19.0,7.628263,22.319998,261.1194,16.27,3.3007972,Ebolowa,2.9,11.15,3.85,2.6999999999999997,153.16666666666666,0.49583333333333335,0.19583333333333333,26.458333333333332,0.2175,0.0,2.00625,3.1125000000000003
4035,2023-10-08,65.0,29.334,20.234,22.469416,32.854996,23.693438,26.379126,0,0,43449.61,15887.629,35.300003,35.300003,0.0,18.0,8.225035,28.8,245.22478,10.37,2.125738,Ebolowa,2.9,11.15,2.0749999999999997,1.4625000000000001,152.54166666666666,0.6541666666666667,0.15833333333333335,25.25,0.13583333333333333,0.0,1.1541666666666666,3.139583333333334
4036,2023-10-09,63.0,25.984,20.533998,22.421501,30.498093,24.118656,26.54862,0,0,43440.49,14287.103,15.7,15.7,0.0,15.0,9.085988,25.919998,282.27704,11.19,2.163717,Ebolowa,2.9,11.15,3.608333333333333,2.5166666666666666,147.08333333333334,0.5083333333333333,0.19583333333333333,28.708333333333332,0.12291666666666667,0.0,1.9854166666666666,3.1666666666666665
4037,2023-10-10,63.0,29.084,20.834,23.250666,34.41525,24.303116,27.24433,0,0,43431.383,32612.535,10.3,10.3,0.0,14.0,8.0899935,25.56,300.14127,16.46,3.3320944,Ebolowa,2.9,11.15,2.8041666666666667,1.9583333333333333,146.70833333333334,0.5750000000000001,0.06666666666666667,24.666666666666668,0.12833333333333333,0.0,1.5020833333333332,3.3083333333333336
4038,2023-10-11,63.0,28.883999,20.484,22.67983,32.734325,23.936098,26.52308,0,0,43422.297,16666.875,14.000002,14.000002,0.0,17.0,8.669949,30.960001,339.21725,13.37,2.641542,Ebolowa,2.9,11.15,6.233333333333333,4.3374999999999995,141.75,0.4708333333333334,0.08750000000000001,26.708333333333332,0.18791666666666665,0.125,2.0645833333333337,3.264583333333334
4039,2023-10-12,63.0,29.084,20.383999,23.16525,33.59333,23.47976,27.117912,0,0,43413.25,40980.234,6.9999995,6.9999995,0.0,14.0,9.422101,24.84,304.439,19.24,3.747871,Ebolowa,2.9,11.15,5.6000000000000005,3.904166666666667,146.20833333333334,0.6,0.10833333333333334,23.916666666666668,0.17416666666666666,0.0,1.5979166666666667,3.2687500000000003
4040,2023-10-13,51.0,30.484,20.734,24.18608,35.814163,24.4235,28.179163,0,0,43404.23,37126.895,1.0,1.0,0.0,8.0,8.766573,18.0,283.64072,21.03,4.29804,Ebolowa,2.9,11.15,9.416666666666666,6.25,151.75,0.43333333333333335,0.0625,23.291666666666668,0.24791666666666667,2.1666666666666665,2.064583333333333,3.125
4041,2023-10-14,63.0,29.783998,21.184,23.634003,33.710968,25.317171,27.66459,0,0,43395.26,25802.385,9.900001,9.900001,0.0,15.0,6.725354,27.359999,273.6043,14.82,3.0304163,Ebolowa,2.9,11.15,9.55,6.375,142.16666666666666,0.7541666666666668,0.12916666666666668,25.041666666666668,0.23708333333333334,2.0,1.7333333333333334,3.1916666666666664
4042,2023-10-15,63.0,26.834,20.033998,22.306915,32.87889,23.39764,26.302841,0,0,43386.344,23053.672,14.8,14.8,0.0,14.0,6.489992,24.119999,312.1935,14.61,2.881316,Ebolowa,2.9,11.15,9.854166666666666,6.829166666666667,135.20833333333334,0.5333333333333333,0.10000000000000002,25.916666666666668,0.255,2.125,1.7874999999999999,3.127083333333333
4043,2023-10-16,53.0,29.234,19.734,23.4215,34.01526,23.085587,27.16221,0,0,43377.48,32971.43,1.6000001,1.6000001,0.0,9.0,10.829958,28.08,304.29434,16.56,3.3627048,Ebolowa,2.9,11.15,6.908333333333334,4.920833333333333,143.70833333333334,0.48333333333333334,0.10000000000000002,26.041666666666668,0.24458333333333335,1.125,1.6375,3.172916666666666
4044,2023-10-17,65.0,27.484,20.484,22.698586,31.7939,24.248728,26.637854,0,0,43368.684,12303.962,39.3,39.3,0.0,14.0,9.290511,19.44,347.16434,8.86,1.8315111,Ebolowa,2.9,11.15,8.241666666666667,6.066666666666666,147.125,0.6208333333333333,0.18333333333333335,28.041666666666668,0.24583333333333335,1.4166666666666667,1.8479166666666667,3.095833333333333
4045,2023-10-18,61.0,30.334,20.834,23.436079,35.0243,24.85467,27.684763,0,0,43359.957,25137.992,4.7,4.7,0.0,12.0,10.00256,28.44,256.7594,15.66,3.1874547,Ebolowa,2.9,11.15,7.691666666666666,5.729166666666667,152.25,0.6291666666666667,0.10000000000000002,25.583333333333332,0.21166666666666667,0.7083333333333334,1.5062499999999999,3.233333333333333
4046,2023-10-19,63.0,30.334,20.234,23.494417,36.996822,23.617414,27.708548,0,0,43351.305,31172.254,11.000001,11.000001,0.0,12.0,6.2145634,19.8,309.38776,17.62,3.5568578,Ebolowa,2.9,11.15,18.508333333333333,11.200000000000001,162.375,0.6458333333333334,0.09166666666666667,25.791666666666668,0.4075,11.833333333333334,1.9104166666666667,2.9458333333333333
4047,2023-10-20,65.0,29.434,20.283998,23.129831,33.450417,24.026175,27.317345,0,0,43342.746,22317.7,13.0,13.0,0.0,11.0,6.6087217,23.039999,84.05319,14.15,2.8582706,Ebolowa,2.9,11.15,25.1375,15.75,170.08333333333334,0.5083333333333334,0.08333333333333333,26.75,0.38458333333333333,15.166666666666666,1.9458333333333335,3.029166666666667
4048,2023-10-21,63.0,28.484,20.334,22.404833,34.10653,23.8846,26.585573,0,0,43334.277,24980.977,8.4,8.4,0.0,9.0,8.4042845,29.16,354.28952,16.12,3.059729,Ebolowa,2.9,11.15,13.808333333333332,9.866666666666667,163.45833333333334,0.525,0.10833333333333334,25.375,0.29750000000000004,4.916666666666667,1.9458333333333335,3.1791666666666667
4049,2023-10-22,65.0,28.484,20.734,22.944418,32.227703,24.224628,26.857664,0,0,43325.906,26157.617,14.8,14.8,0.0,9.0,6.5693827,19.8,265.67502,14.38,2.9132314,Ebolowa,2.9,11.15,12.829166666666666,9.470833333333333,163.5,0.6625,0.09166666666666667,20.791666666666668,0.29250000000000004,2.25,1.429166666666667,3.2270833333333333
4050,2023-10-23,65.0,29.883999,20.734,23.071497,32.75453,24.150171,26.823587,0,0,43317.645,29196.129,18.600004,18.600004,0.0,13.0,13.009903,33.839996,287.4272,13.79,2.7007253,Ebolowa,2.9,11.15,14.329166666666666,10.329166666666667,169.70833333333334,0.5958333333333333,0.075,19.333333333333332,0.2808333333333333,2.5416666666666665,1.90625,3.0833333333333335
4051,2023-10-24,63.0,25.834,20.834,22.450666,30.244091,24.088497,26.158365,0,0,43309.48,7699.0273,13.700002,13.700002,0.0,19.0,9.346143,23.4,275.07465,10.0,2.0562992,Ebolowa,2.9,11.15,11.354166666666666,7.737500000000001,162.25,0.4041666666666666,0.1125,30.833333333333332,0.32958333333333334,3.75,1.59375,2.902083333333333
4052,2023-10-25,61.0,25.834,19.033998,22.231916,29.222145,21.970528,25.55365,0,0,43301.355,17995.701,4.8999996,4.8999996,0.0,12.0,8.287822,23.4,330.04645,12.45,2.458234,Ebolowa,2.9,11.15,2.1750000000000003,1.5416666666666667,141.45833333333334,0.5541666666666667,0.10416666666666667,23.666666666666668,0.09749999999999999,0.20833333333333334,1.2083333333333333,3.1979166666666665
4053,2023-10-26,51.0,28.334,18.834,23.098581,31.386192,21.499054,25.995749,0,0,43293.254,39220.68,0.2,0.2,0.0,1.0,12.224107,35.28,88.63145,20.03,4.0432425,Ebolowa,2.9,11.15,11.887500000000001,7.770833333333333,166.58333333333334,0.9291666666666667,0.25833333333333336,28.25,0.30916666666666665,4.5,1.8895833333333334,2.8354166666666667
4054,2023-10-27,51.0,30.383999,19.434,23.804832,35.025333,22.42204,27.582237,0,0,43285.184,27952.023,0.6,0.6,0.0,5.0,8.28,27.0,74.57776,19.15,3.9602678,Ebolowa,2.9,11.15,16.333333333333332,11.041666666666666,200.0,0.85,0.17500000000000002,25.583333333333332,0.32666666666666666,4.458333333333333,2.0104166666666665,2.920833333333334
