,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,city,latitude,longitude
17945,2023-02-10,1.0,34.528,20.278,26.480082,36.06566,22.572924,28.075075,0,0,43059.473,39461.89,0.0,0.0,0.0,0.0,10.594036,24.84,152.38705,22.82,5.2874312,Bertoua,4.5833,13.6833
17946,2023-02-11,1.0,35.828,17.877998,26.230082,34.10292,17.275686,25.781385,0,0,43072.49,39469.5,0.0,0.0,0.0,0.0,11.298495,26.64,282.99463,24.02,6.0730767,Bertoua,4.5833,13.6833
17947,2023-02-12,1.0,33.528,18.877998,25.236334,34.366577,18.024204,25.674688,0,0,43085.664,39476.367,0.0,0.0,0.0,0.0,10.97262,24.48,254.78198,23.1,5.395368,Bertoua,4.5833,13.6833
17948,2023-02-13,1.0,34.578,17.678,25.41342,33.347687,16.152689,24.908651,0,0,43098.992,39482.52,0.0,0.0,0.0,0.0,10.08,24.119999,335.0024,23.79,5.5943565,Bertoua,4.5833,13.6833
17949,2023-02-14,1.0,34.228,17.127998,25.265501,33.641617,15.012335,24.076538,0,0,43112.46,39487.97,0.0,0.0,0.0,0.0,10.805999,24.119999,315.69022,23.93,6.0692525,Bertoua,4.5833,13.6833
17950,2023-02-15,1.0,32.728,17.227999,24.786333,31.854748,15.822428,23.87192,0,0,43126.05,39492.75,0.0,0.0,0.0,0.0,12.496719,27.0,44.38413,24.12,5.8729906,Bertoua,4.5833,13.6833
17951,2023-02-16,2.0,33.578,19.028,25.546753,32.945866,16.164349,23.984903,0,0,43139.758,37247.562,0.0,0.0,0.0,0.0,10.739833,24.84,51.417324,23.41,6.1789994,Bertoua,4.5833,13.6833
17952,2023-02-17,1.0,35.177998,17.227999,25.963417,33.05711,15.655935,24.510557,0,0,43153.56,39500.395,0.0,0.0,0.0,0.0,14.561099,34.92,51.044094,23.77,6.2116923,Bertoua,4.5833,13.6833
17953,2023-02-18,1.0,34.528,16.928,25.240501,33.846615,15.977167,24.676834,0,0,43167.45,39503.312,0.0,0.0,0.0,0.0,11.246759,21.599998,293.68207,24.24,5.664601,Bertoua,4.5833,13.6833
17954,2023-02-19,1.0,34.878,17.928,25.546747,34.258198,16.741016,24.907572,0,0,43181.414,39505.652,0.0,0.0,0.0,0.0,12.682018,25.56,288.4351,24.07,5.9384,Bertoua,4.5833,13.6833
17955,2023-02-20,1.0,35.228,18.127998,26.171753,34.81242,18.16415,25.757479,0,0,43195.44,39507.45,0.0,0.0,0.0,0.0,13.493999,32.039997,161.69429,24.11,6.175172,Bertoua,4.5833,13.6833
17956,2023-02-21,2.0,32.177998,19.928,25.948832,36.449257,20.039183,27.933136,0,0,43209.52,39508.73,0.0,0.0,0.0,0.0,10.630672,21.96,264.06854,22.24,5.1632786,Bertoua,4.5833,13.6833
17957,2023-02-22,51.0,31.928,21.227999,26.115496,35.445232,23.18145,28.35703,0,0,43223.633,35982.062,0.1,0.1,0.0,1.0,11.592894,25.56,224.21883,20.39,4.64074,Bertoua,4.5833,13.6833
17958,2023-02-23,61.0,33.378,20.528,26.288416,36.509586,21.859274,28.578552,0,0,43237.773,39509.84,1.7,1.7,0.0,2.0,14.118243,26.64,223.75713,22.54,5.0131183,Bertoua,4.5833,13.6833
17959,2023-02-24,51.0,31.778,20.778,25.790504,35.595783,22.376036,27.96087,0,0,43251.926,35914.01,0.2,0.2,0.0,1.0,19.681828,48.239998,223.30174,21.12,4.976016,Bertoua,4.5833,13.6833
17960,2023-02-25,51.0,31.778,20.078,25.075914,36.18736,22.410822,27.768362,0,0,43266.082,36330.56,0.1,0.1,0.0,1.0,11.298495,25.199999,227.19853,19.43,4.2650456,Bertoua,4.5833,13.6833
17961,2023-02-26,2.0,32.778,21.377998,26.736336,35.713913,23.235634,28.515684,0,0,43280.246,39508.15,0.0,0.0,0.0,0.0,9.746631,22.319998,226.00497,22.51,5.30697,Bertoua,4.5833,13.6833
17962,2023-02-27,63.0,31.278,21.278,25.596748,35.56751,23.223953,28.309885,0,0,43294.535,35725.55,2.6,2.6,0.0,2.0,13.276144,28.8,203.76257,20.13,4.471629,Bertoua,4.5833,13.6833
17963,2023-02-28,63.0,31.977999,20.727999,25.230085,37.017056,22.334938,27.993029,0,0,43308.953,35847.82,7.0,7.0,0.0,4.0,23.469128,51.48,229.64162,20.61,4.535135,Bertoua,4.5833,13.6833
17964,2023-03-01,2.0,32.528,20.477999,25.900917,36.769203,23.496109,28.710012,0,0,43323.5,39296.06,0.0,0.0,0.0,0.0,10.966713,22.68,182.31366,22.46,5.1042056,Bertoua,4.5833,13.6833
17965,2023-03-02,1.0,33.378,21.528,26.825914,36.17418,23.830372,29.479662,0,0,43338.156,39441.195,0.0,0.0,0.0,0.0,10.296251,26.28,153.435,22.7,5.193788,Bertoua,4.5833,13.6833
17966,2023-03-03,51.0,32.228,21.178,26.432165,36.18202,23.849163,29.800232,0,0,43352.918,36637.574,0.2,0.2,0.0,2.0,12.475961,25.919998,298.1161,20.69,4.5929885,Bertoua,4.5833,13.6833
17967,2023-03-04,51.0,33.028,22.028,26.72175,36.80322,24.576683,29.89566,0,0,43367.773,35961.613,0.2,0.2,0.0,2.0,11.542478,26.28,244.00603,20.83,4.8200803,Bertoua,4.5833,13.6833
17968,2023-03-05,63.0,32.278,20.928,25.657167,37.334835,23.448605,29.282272,0,0,43382.707,34058.746,3.9,3.9,0.0,1.0,10.00256,30.960001,244.45198,21.83,4.727842,Bertoua,4.5833,13.6833
17969,2023-03-06,3.0,31.877998,20.928,25.9405,35.594707,23.954529,29.052687,0,0,43397.71,31332.65,0.0,0.0,0.0,0.0,9.585739,24.84,242.74126,20.75,4.6198745,Bertoua,4.5833,13.6833
17970,2023-03-07,3.0,32.478,21.428,26.602999,36.537148,24.061228,29.330664,0,0,43412.77,34688.168,0.0,0.0,0.0,0.0,13.397612,26.28,237.81737,20.24,4.6179934,Bertoua,4.5833,13.6833
17971,2023-03-08,61.0,31.678,21.928,25.786337,36.244247,22.431515,29.115456,0,0,43427.88,31232.521,2.2,2.2,0.0,3.0,26.230639,48.96,192.57387,18.51,4.1071334,Bertoua,4.5833,13.6833
17972,2023-03-09,63.0,29.227999,21.078,24.417587,34.638252,23.430828,27.347635,0,0,43443.027,24690.096,4.1,4.1,0.0,5.0,12.10157,50.039997,270.7588,17.11,3.749422,Bertoua,4.5833,13.6833
17973,2023-03-10,51.0,29.477999,21.178,24.205084,32.654484,23.95506,26.983932,0,0,43458.2,16062.9,1.2,1.2,0.0,7.0,7.928178,31.68,292.76822,13.63,3.090723,Bertoua,4.5833,13.6833
17974,2023-03-11,3.0,31.528,20.278,25.136332,35.49708,22.674063,27.985771,0,0,43473.39,35837.24,0.0,0.0,0.0,0.0,10.105681,23.4,205.81554,21.61,4.7229443,Bertoua,4.5833,13.6833
17975,2023-03-12,51.0,32.028,21.328,26.111336,35.20228,23.126879,28.340866,0,0,43488.582,39426.992,0.1,0.1,0.0,1.0,9.693296,23.039999,255.65065,23.29,5.259222,Bertoua,4.5833,13.6833
17976,2023-03-13,55.0,32.278,20.377998,26.044664,36.007298,22.241302,28.245026,0,0,43503.773,38827.25,1.1,1.1,0.0,2.0,13.217443,26.64,219.47241,23.18,5.190515,Bertoua,4.5833,13.6833
17977,2023-03-14,51.0,31.828,20.627998,25.432167,35.476254,22.93789,28.110529,0,0,43518.945,32909.74,0.2,0.2,0.0,1.0,12.538134,23.759998,217.87505,20.09,4.535082,Bertoua,4.5833,13.6833
17978,2023-03-15,61.0,29.328,20.377998,24.344667,32.788067,23.542414,27.110426,0,0,43534.094,32382.828,2.2,2.2,0.0,4.0,10.799999,24.119999,215.21764,16.96,3.7238824,Bertoua,4.5833,13.6833
17979,2023-03-16,3.0,32.028,21.377998,25.790503,34.558727,24.223202,28.604239,0,0,43549.195,33021.09,0.0,0.0,0.0,0.0,9.686609,18.359999,240.13591,18.76,4.225451,Bertoua,4.5833,13.6833
17980,2023-03-17,53.0,26.528,20.627998,23.321753,29.798042,22.32,25.352594,0,0,43564.254,16659.963,2.1,2.1,0.0,9.0,16.039202,30.599998,163.75601,14.05,3.1174984,Bertoua,4.5833,13.6833
17981,2023-03-18,53.0,26.227999,19.678,22.28425,28.65606,21.706438,24.81951,0,0,43579.273,15358.377,0.9,0.9,0.0,2.0,8.217153,18.72,139.28928,10.84,2.3009365,Bertoua,4.5833,13.6833
17982,2023-03-19,51.0,31.877998,19.428,24.88633,33.838497,22.225245,27.120436,0,0,43594.348,36805.945,0.2,0.2,0.0,2.0,14.578888,32.039997,121.6697,20.24,4.7162333,Bertoua,4.5833,13.6833
17983,2023-03-20,65.0,31.377998,20.477999,23.86133,33.908703,23.23149,26.638124,0,0,43609.5,31712.703,14.0,14.0,0.0,11.0,15.2947035,35.28,202.24908,17.85,3.8243551,Bertoua,4.5833,13.6833
17984,2023-03-21,51.0,27.028,20.028,23.3155,31.202381,22.769638,26.432526,0,0,43624.723,25346.18,0.4,0.4,0.0,2.0,9.021574,23.4,309.66776,16.87,3.4401622,Bertoua,4.5833,13.6833
17985,2023-03-22,61.0,30.127998,20.227999,24.62175,35.175045,23.134386,28.018373,0,0,43640.008,38242.363,3.0,3.0,0.0,5.0,10.883676,27.72,321.96338,21.96,4.57345,Bertoua,4.5833,13.6833
17986,2023-03-23,55.0,26.328,20.377998,22.261332,30.35273,22.85397,25.234941,0,0,43655.332,16781.996,4.3999996,4.3999996,0.0,9.0,12.496718,29.16,243.04599,13.16,2.5898926,Bertoua,4.5833,13.6833
17987,2023-03-24,63.0,27.377998,20.278,22.011335,30.909176,23.52574,25.44856,0,0,43670.7,9209.447,18.6,18.6,0.0,13.0,11.720751,30.599998,290.40988,10.93,2.2893572,Bertoua,4.5833,13.6833
17988,2023-03-25,3.0,29.727999,19.278,24.117584,34.197018,21.58668,27.249054,0,0,43686.09,38663.426,0.0,0.0,0.0,0.0,7.42159,23.4,299.60974,21.58,4.4621153,Bertoua,4.5833,13.6833
17989,2023-03-26,51.0,30.278,20.377998,25.015497,35.37268,23.659912,28.757727,0,0,43701.5,39677.227,0.2,0.2,0.0,2.0,9.504273,19.44,223.00981,22.93,4.7257824,Bertoua,4.5833,13.6833
17990,2023-03-27,51.0,31.078,19.877998,25.071747,36.28699,22.374622,28.401522,0,0,43716.918,37072.566,0.1,0.1,0.0,1.0,9.290511,18.72,253.51549,22.91,4.9049225,Bertoua,4.5833,13.6833
17991,2023-03-28,63.0,28.028,20.328,23.515503,32.047405,22.359713,26.350504,0,0,43732.332,21689.295,4.9999995,4.9999995,0.0,6.0,12.904882,31.68,193.67523,15.09,3.220129,Bertoua,4.5833,13.6833
17992,2023-03-29,51.0,30.528,19.877998,24.259249,33.76324,23.318502,27.512686,0,0,43747.74,28189.818,0.3,0.3,0.0,1.0,11.792404,24.84,172.12616,18.86,4.009176,Bertoua,4.5833,13.6833
17993,2023-03-30,63.0,29.127998,21.078,24.52175,32.715572,24.520796,27.806532,0,0,43763.113,28114.816,11.500002,11.500002,0.0,10.0,11.901798,27.359999,209.25786,16.82,3.54346,Bertoua,4.5833,13.6833
17994,2023-03-31,61.0,29.578,21.127998,24.561335,33.963177,23.60305,27.942259,0,0,43778.46,39715.164,3.0,3.0,0.0,8.0,10.805999,27.359999,224.46458,20.22,4.0934844,Bertoua,4.5833,13.6833
17995,2023-04-01,63.0,30.877998,20.627998,24.68425,35.82472,22.645243,28.497734,0,0,43793.76,36491.38,5.8999996,5.8999996,0.0,4.0,12.599998,32.039997,260.3218,21.08,4.38077,Bertoua,4.5833,13.6833
17996,2023-04-02,63.0,30.528,20.477999,24.205084,36.6726,22.83454,28.159708,0,0,43809.008,37495.586,14.3,14.3,0.0,3.0,12.57426,38.519997,256.67545,22.25,4.54791,Bertoua,4.5833,13.6833
17997,2023-04-03,63.0,26.528,20.278,22.877998,31.272552,22.752304,26.148788,0,0,43824.19,27014.959,6.2999997,6.2999997,0.0,6.0,11.183201,26.28,179.99995,15.83,3.1673043,Bertoua,4.5833,13.6833
17998,2023-04-04,51.0,31.028,18.528,24.307165,37.00735,21.398853,28.17511,0,0,43839.29,36888.406,0.2,0.2,0.0,1.0,13.202726,40.68,191.08255,23.67,4.9498057,Bertoua,4.5833,13.6833
17999,2023-04-05,61.0,25.477999,20.127998,22.732164,29.03601,22.50772,25.887741,0,0,43854.305,15229.561,7.6999993,7.6999993,0.0,11.0,15.141414,32.039997,167.79953,13.4,2.5799267,Bertoua,4.5833,13.6833
18000,2023-04-06,51.0,29.977999,19.028,24.53425,35.148567,21.851381,28.486067,0,0,43869.22,39154.734,0.2,0.2,0.0,1.0,7.0911775,21.96,216.2325,24.32,4.964487,Bertoua,4.5833,13.6833
18001,2023-04-07,65.0,30.028,20.578,24.925917,35.257072,22.960447,28.994852,0,0,43884.035,38497.793,9.900001,9.900001,0.0,5.0,14.039999,26.64,243.12195,22.51,4.639045,Bertoua,4.5833,13.6833
18002,2023-04-08,63.0,28.627998,21.028,23.977997,32.72898,24.323633,27.38864,0,0,43898.86,22051.232,20.900002,20.900002,0.0,9.0,9.449572,23.4,204.44392,16.19,3.3380415,Bertoua,4.5833,13.6833
18003,2023-04-09,61.0,30.127998,20.127998,24.763412,36.390038,22.500248,28.715979,0,0,43913.71,40725.125,2.4,2.4,0.0,2.0,9.47012,22.68,240.42882,24.24,4.932223,Bertoua,4.5833,13.6833
18004,2023-04-10,63.0,25.528,20.828,22.305084,28.801083,23.540434,25.4428,0,0,43928.57,0.0,7.299999,7.299999,0.0,11.0,11.019764,23.039999,261.3475,8.18,1.7362579,Bertoua,4.5833,13.6833
18005,2023-04-11,51.0,29.928,20.477999,24.867584,33.410892,23.00746,28.252287,0,0,43943.426,40207.785,0.1,0.1,0.0,1.0,8.942214,23.039999,166.42952,23.21,4.7958446,Bertoua,4.5833,13.6833
18006,2023-04-12,51.0,29.778,21.377998,25.142584,35.798843,24.202929,29.400461,0,0,43958.273,38273.715,0.5,0.5,0.0,4.0,7.42159,23.4,204.71078,23.24,4.771966,Bertoua,4.5833,13.6833
18007,2023-04-13,63.0,25.428,20.127998,21.975916,29.385326,23.563967,25.338415,0,0,43973.1,6444.8076,18.9,18.9,0.0,15.0,13.551501,28.08,102.09476,9.0,1.8101496,Bertoua,4.5833,13.6833
18008,2023-04-14,51.0,30.078,18.627998,24.338417,35.376812,21.08618,28.059855,0,0,43987.895,41202.805,0.2,0.2,0.0,1.0,9.227524,27.0,149.50671,23.79,4.8548384,Bertoua,4.5833,13.6833
18009,2023-04-15,55.0,23.328,20.528,21.977999,27.16187,23.456379,25.156258,0,0,44002.652,310.16632,4.1,4.1,0.0,10.0,9.107359,21.599998,200.521,6.98,1.4688169,Bertoua,4.5833,13.6833
18010,2023-04-16,1.0,29.977999,18.678,24.313416,35.046276,21.337912,27.827715,0,0,44017.35,39519.777,0.0,0.0,0.0,0.0,9.422101,16.919998,168.08882,24.25,5.027286,Bertoua,4.5833,13.6833
18011,2023-04-17,61.0,31.377998,21.127998,25.507166,34.655014,23.5786,28.808378,0,0,44031.99,41320.688,1.7,1.7,0.0,2.0,15.158522,32.399998,113.84156,23.87,5.0815916,Bertoua,4.5833,13.6833
18012,2023-04-18,55.0,29.627998,21.377998,25.09258,35.086605,24.632198,29.12375,0,0,44046.547,34212.977,1.8000001,1.8000001,0.0,6.0,12.496719,36.36,91.756935,21.24,4.3084564,Bertoua,4.5833,13.6833
18013,2023-04-19,53.0,29.778,21.377998,24.830084,36.569057,24.983295,29.30323,0,0,44061.023,32435.941,1.1,1.1,0.0,3.0,8.854829,23.4,276.00888,22.55,4.5589967,Bertoua,4.5833,13.6833
18014,2023-04-20,51.0,27.727999,21.377998,24.153,30.60706,24.398277,27.31663,0,0,44075.395,28809.299,0.6,0.6,0.0,6.0,10.948973,24.84,260.35565,16.21,3.3918962,Bertoua,4.5833,13.6833
18015,2023-04-21,61.0,29.428,19.977999,23.911333,35.250145,22.644653,27.592844,0,0,44089.656,30764.863,1.8,1.8,0.0,5.0,9.021574,25.56,216.86998,21.81,4.442661,Bertoua,4.5833,13.6833
18016,2023-04-22,51.0,28.877998,19.778,24.007164,34.133858,22.580994,27.549307,0,0,44103.797,38970.016,0.3,0.3,0.0,3.0,8.759178,20.519999,213.74052,21.6,4.347951,Bertoua,4.5833,13.6833
18017,2023-04-23,63.0,30.278,20.328,24.688417,34.90326,23.820656,28.478437,0,0,44117.797,39760.332,8.0,8.0,0.0,5.0,12.959999,27.72,319.24854,23.33,4.8126206,Bertoua,4.5833,13.6833
18018,2023-04-24,63.0,25.678,21.278,22.925917,28.78667,24.964252,26.415064,0,0,44131.652,5307.717,8.0,8.0,0.0,10.0,9.028754,21.599998,207.6699,8.46,1.8538254,Bertoua,4.5833,13.6833
18019,2023-04-25,61.0,29.227999,20.178,23.407166,34.918114,22.905704,27.09662,0,0,44145.344,28800.0,5.1,5.1,0.0,7.0,15.4800005,31.68,165.01831,21.71,4.4148226,Bertoua,4.5833,13.6833
18020,2023-04-26,3.0,26.778,20.778,23.19467,30.545845,24.15807,26.609148,0,0,44158.86,24123.62,0.0,0.0,0.0,0.0,8.14587,22.319998,268.61725,14.73,2.9911988,Bertoua,4.5833,13.6833
18021,2023-04-27,55.0,30.028,19.328,24.425917,34.850716,21.788034,27.895998,0,0,44172.2,41121.98,1.7,1.7,0.0,2.0,12.261157,24.119999,279.9015,22.22,4.54868,Bertoua,4.5833,13.6833
18022,2023-04-28,53.0,24.278,20.428,22.128,27.545334,23.215027,24.904448,0,0,44185.473,506.0639,5.7,5.7,0.0,15.0,14.529915,29.88,211.67102,8.64,1.7873755,Bertoua,4.5833,13.6833
18023,2023-04-29,51.0,28.227999,19.727999,23.5905,33.258682,22.1465,26.98887,0,0,44198.68,35413.2,0.5,0.5,0.0,3.0,8.14587,22.319998,223.50243,20.55,4.1053,Bertoua,4.5833,13.6833
18024,2023-04-30,51.0,27.578,20.428,23.321749,33.94833,23.600828,27.021477,0,0,44211.816,34168.406,1.1,1.1,0.0,6.0,7.928177,20.519999,299.63144,19.47,3.8663638,Bertoua,4.5833,13.6833
18025,2023-05-01,63.0,28.078,20.727999,22.644667,32.431694,24.400684,26.388193,0,0,44224.867,16810.695,12.5,12.5,0.0,17.0,10.97262,27.0,167.7537,13.53,2.7322989,Bertoua,4.5833,13.6833
18026,2023-05-02,53.0,28.178,20.428,23.25717,33.440174,23.984,27.207212,0,0,44237.824,25508.51,2.0,2.0,0.0,10.0,7.92,16.56,23.355589,16.86,3.4146125,Bertoua,4.5833,13.6833
18027,2023-05-03,53.0,30.078,20.328,24.763418,35.026894,23.285866,28.653711,0,0,44250.676,41745.1,0.6,0.6,0.0,1.0,9.107359,25.56,111.93544,23.34,4.698511,Bertoua,4.5833,13.6833
18028,2023-05-04,63.0,29.877998,21.178,24.357164,36.10899,24.976208,28.833902,0,0,44263.406,30921.844,9.8,9.8,0.0,7.0,10.233123,21.96,286.24292,20.61,4.2046514,Bertoua,4.5833,13.6833
18029,2023-05-05,61.0,27.578,20.678,23.64675,32.56176,23.416206,27.3672,0,0,44276.008,33710.418,1.7,1.7,0.0,4.0,9.6932955,24.119999,256.28772,18.11,3.580537,Bertoua,4.5833,13.6833
18030,2023-05-06,53.0,29.078,19.877998,23.855085,34.34981,22.870855,27.089571,0,0,44288.47,31465.31,1.2,1.2,0.0,6.0,15.646544,37.8,89.44199,20.49,4.294346,Bertoua,4.5833,13.6833
18031,2023-05-07,1.0,30.028,18.627998,24.267586,34.99133,20.42845,27.632639,0,0,44300.773,41781.406,0.0,0.0,0.0,0.0,6.28713,14.4,43.45215,24.72,5.0194325,Bertoua,4.5833,13.6833
18032,2023-05-08,63.0,30.377998,20.678,24.988419,36.587875,23.421955,28.939697,0,0,44312.914,41790.08,9.8,9.8,0.0,5.0,13.779114,25.56,239.98996,24.03,4.936094,Bertoua,4.5833,13.6833
18033,2023-05-09,51.0,28.227999,21.428,24.171747,33.22994,25.186962,28.200714,0,0,44324.875,34910.684,0.70000005,0.70000005,0.0,4.0,9.885262,21.96,235.00792,17.56,3.569863,Bertoua,4.5833,13.6833
18034,2023-05-10,51.0,29.627998,19.678,24.232164,35.61727,22.864418,28.39681,0,0,44336.645,40572.492,0.1,0.1,0.0,1.0,10.08,21.599998,193.1537,22.28,4.558896,Bertoua,4.5833,13.6833
18035,2023-05-11,63.0,29.178,20.578,23.884249,34.98657,24.214935,28.038712,0,0,44348.207,34893.215,6.2,6.2,0.0,9.0,14.685176,34.92,193.24057,19.47,3.9398446,Bertoua,4.5833,13.6833
18036,2023-05-12,3.0,30.977999,19.928,25.105085,35.7958,22.968992,29.18043,0,0,44359.55,35416.953,0.0,0.0,0.0,0.0,7.771331,27.0,91.966415,23.7,4.928329,Bertoua,4.5833,13.6833
18037,2023-05-13,53.0,29.778,21.678,25.438417,36.556576,25.38872,30.055628,0,0,44370.664,38810.438,1.6999999,1.6999999,0.0,5.0,7.42159,21.599998,134.99968,19.91,4.101625,Bertoua,4.5833,13.6833
18038,2023-05-14,51.0,30.127998,21.578,25.375917,37.14261,25.366676,30.025778,0,0,44381.535,41838.23,0.4,0.4,0.0,4.0,9.346143,19.44,241.43166,22.83,4.7082767,Bertoua,4.5833,13.6833
18039,2023-05-15,53.0,29.778,21.278,25.298834,35.14296,24.956469,29.439423,0,0,44392.145,41120.21,1.6000001,1.6000001,0.0,8.0,9.007196,20.880001,244.19313,20.75,4.2525654,Bertoua,4.5833,13.6833
18040,2023-05-16,65.0,25.928,21.627998,23.163416,29.828426,25.020262,26.893244,0,0,44402.48,6419.8047,12.400001,12.400001,0.0,8.0,11.019764,28.44,299.79593,9.64,1.9462463,Bertoua,4.5833,13.6833
18041,2023-05-17,3.0,29.078,19.928,24.344667,34.863354,23.053879,28.76268,0,0,44412.543,35698.35,0.0,0.0,0.0,0.0,4.829907,14.759999,157.27025,22.82,4.5774074,Bertoua,4.5833,13.6833
18042,2023-05-18,63.0,30.078,21.028,24.6905,36.673077,23.860247,28.942717,0,0,44422.42,39986.887,3.1999998,3.1999998,0.0,3.0,9.9571085,23.4,199.26938,22.81,4.6356,Bertoua,4.5833,13.6833
18043,2023-05-19,53.0,29.727999,21.678,25.359251,36.205788,25.381378,29.934378,0,0,44432.11,41873.06,0.5,0.5,0.0,1.0,6.638072,16.56,73.300934,23.08,4.6986537,Bertoua,4.5833,13.6833
18044,2023-05-20,53.0,29.127998,21.227999,24.667582,34.753593,24.598482,28.708735,0,0,44441.613,30971.602,2.0,2.0,0.0,7.0,13.556282,25.56,257.5844,18.49,3.78574,Bertoua,4.5833,13.6833
18045,2023-05-21,55.0,28.328,21.377998,24.255083,32.20081,24.900023,28.062777,0,0,44450.914,29431.166,2.4,2.4,0.0,5.0,8.14587,23.039999,211.86588,16.6,3.411488,Bertoua,4.5833,13.6833
18046,2023-05-22,51.0,29.428,20.377998,24.627998,35.2316,23.528063,28.948061,0,0,44460.004,41868.91,0.1,0.1,0.0,1.0,7.42159,18.0,317.78522,22.38,4.5156894,Bertoua,4.5833,13.6833
18047,2023-05-23,1.0,31.178,20.828,25.925919,36.38126,24.42716,29.765657,0,0,44468.875,41897.855,0.0,0.0,0.0,0.0,6.696387,22.319998,82.65885,23.69,4.985028,Bertoua,4.5833,13.6833
18048,2023-05-24,61.0,29.428,21.078,24.532167,35.06446,23.35493,28.389475,0,0,44477.516,38303.598,3.5,3.5,0.0,4.0,8.427383,21.96,206.07529,20.12,4.0334296,Bertoua,4.5833,13.6833
18049,2023-05-25,53.0,30.178,21.028,25.252998,36.631264,24.640345,29.512823,0,0,44485.918,41909.14,0.9,0.9,0.0,3.0,9.449572,32.039997,267.59406,22.65,4.590194,Bertoua,4.5833,13.6833
18050,2023-05-26,51.0,29.377998,21.627998,25.050919,34.63692,24.886467,28.989532,0,0,44494.074,41914.49,0.8,0.8,0.0,5.0,8.759178,20.519999,256.7113,23.15,4.689835,Bertoua,4.5833,13.6833
18051,2023-05-27,63.0,26.877998,20.528,23.175917,30.466454,23.163614,26.568954,0,0,44501.96,9339.853,7.9,7.9,0.0,7.0,10.948973,26.64,229.50093,11.4,2.3270204,Bertoua,4.5833,13.6833
18052,2023-05-28,61.0,28.477999,21.428,24.400917,33.968395,24.833061,28.170237,0,0,44509.586,24213.875,8.3,8.3,0.0,11.0,8.669949,16.56,268.5856,15.78,3.2539346,Bertoua,4.5833,13.6833
18053,2023-05-29,51.0,29.178,21.227999,24.830086,35.201065,24.430012,29.010843,0,0,44516.93,39688.797,0.6,0.6,0.0,4.0,6.763786,17.28,215.59932,21.86,4.4135985,Bertoua,4.5833,13.6833
18054,2023-05-30,63.0,26.928,20.828,23.550917,32.66093,22.866613,27.108719,0,0,44523.99,32873.395,12.500003,12.500003,0.0,13.0,13.661038,27.359999,153.97041,18.39,3.5951066,Bertoua,4.5833,13.6833
18055,2023-05-31,51.0,30.078,20.477999,24.819664,33.992996,24.03911,28.585451,0,0,44530.746,39163.625,0.4,0.4,0.0,4.0,7.754637,21.24,221.45512,20.34,4.197255,Bertoua,4.5833,13.6833
18056,2023-06-01,63.0,28.977999,20.727999,24.196749,34.31779,23.20316,27.93339,0,0,44537.195,37935.445,7.899999,7.899999,0.0,10.0,9.826088,18.0,282.65256,18.18,3.655219,Bertoua,4.5833,13.6833
18057,2023-06-02,61.0,29.178,20.828,23.652998,34.227486,24.009237,27.529676,0,0,44543.324,28996.924,5.6,5.6,0.0,12.0,8.669949,21.599998,250.40105,18.11,3.692037,Bertoua,4.5833,13.6833
18058,2023-06-03,63.0,29.178,20.477999,24.086334,34.149242,23.465214,27.821398,0,0,44549.12,36602.266,14.9,14.9,0.0,7.0,9.422101,23.4,268.70395,19.17,3.867979,Bertoua,4.5833,13.6833
18059,2023-06-04,63.0,27.828,20.928,22.9905,32.204365,24.029974,26.730833,0,0,44554.582,21648.617,9.8,9.8,0.0,13.0,7.6367526,21.24,235.50293,14.3,2.8857136,Bertoua,4.5833,13.6833
18060,2023-06-05,63.0,27.877998,20.377998,22.853003,31.449398,23.106657,26.207571,0,0,44559.688,14773.423,14.400002,14.400002,0.0,15.0,8.891344,21.24,253.19765,11.88,2.5012736,Bertoua,4.5833,13.6833
18061,2023-06-06,61.0,27.227999,20.028,23.03008,31.194534,23.05996,26.539505,0,0,44564.445,24166.545,2.1999998,2.1999998,0.0,8.0,11.923557,25.56,278.28223,14.58,2.8793542,Bertoua,4.5833,13.6833
18062,2023-06-07,53.0,28.178,20.328,23.213417,32.924343,23.31407,26.598068,0,0,44568.895,27341.889,2.0,2.0,0.0,9.0,10.1376915,22.68,255.41476,16.48,3.308007,Bertoua,4.5833,13.6833
18063,2023-06-08,53.0,27.178,20.127998,22.963415,30.774368,23.016882,26.016031,0,0,44573.03,27350.633,1.6999999,1.6999999,0.0,8.0,11.043261,24.84,277.59454,14.9,3.010701,Bertoua,4.5833,13.6833
18064,2023-06-09,51.0,28.828,20.178,24.148834,33.712936,23.321362,27.717148,0,0,44576.863,34921.227,0.1,0.1,0.0,1.0,6.379216,18.0,203.92249,19.15,3.8649554,Bertoua,4.5833,13.6833
18065,2023-06-10,63.0,28.227999,20.278,23.4655,32.957523,23.200682,26.929129,0,0,44580.38,36970.83,11.9,11.9,0.0,18.0,11.901798,27.72,261.8426,18.98,3.752324,Bertoua,4.5833,13.6833
