,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,city,latitude,longitude
2787,2023-08-16,17.595833333333335,12.258333333333333,351.4583333333333,1.7791666666666668,0.7125,45.583333333333336,0.31625,0.041666666666666664,1.4020833333333333,2.6750000000000003,Yaoundé,3.8667,11.5167
2788,2023-08-17,11.529166666666667,8.012500000000001,280.875,1.1500000000000001,0.42083333333333334,46.958333333333336,0.39666666666666667,0.20833333333333334,1.8562500000000002,2.629166666666667,Yaoundé,3.8667,11.5167
2789,2023-08-18,8.004166666666666,5.5625,251.54166666666666,0.7625000000000001,0.30416666666666664,46.25,0.4791666666666667,0.0,1.20625,2.5104166666666665,Yaoundé,3.8667,11.5167
2790,2023-08-19,5.741666666666667,3.7291666666666665,254.5,0.7791666666666667,0.32916666666666666,44.208333333333336,0.19708333333333336,1.3333333333333333,1.2041666666666668,2.9333333333333336,Yaoundé,3.8667,11.5167
2791,2023-08-20,10.7875,6.6000000000000005,258.375,0.8208333333333333,0.35833333333333334,44.625,0.30541666666666667,4.5,1.9625000000000001,2.7708333333333335,Yaoundé,3.8667,11.5167
2792,2023-08-21,10.883333333333333,7.383333333333333,261.4583333333333,1.0374999999999999,0.3958333333333333,42.875,0.40958333333333335,1.0833333333333333,1.4729166666666667,2.629166666666667,Yaoundé,3.8667,11.5167
2793,2023-08-22,10.670833333333334,7.391666666666667,243.83333333333334,0.7000000000000001,0.30833333333333335,39.291666666666664,0.30125,0.5,1.9604166666666665,2.814583333333333,Yaoundé,3.8667,11.5167
2794,2023-08-23,6.741666666666667,4.729166666666667,212.375,0.7208333333333333,0.35833333333333334,38.208333333333336,0.30125,0.0,0.9666666666666667,2.8249999999999997,Yaoundé,3.8667,11.5167
2795,2023-08-24,9.833333333333334,6.829166666666667,208.20833333333334,1.2333333333333334,0.4291666666666667,36.208333333333336,0.43625,0.25,0.9020833333333335,2.6458333333333335,Yaoundé,3.8667,11.5167
2796,2023-08-25,11.1875,7.766666666666667,206.125,0.9416666666666668,0.375,43.5,0.48291666666666666,0.4166666666666667,1.8562500000000002,2.5770833333333334,Yaoundé,3.8667,11.5167
2797,2023-08-26,11.625,8.133333333333333,220.625,1.2874999999999999,0.4791666666666667,36.916666666666664,0.29875,0.0,2.1041666666666665,2.8833333333333333,Yaoundé,3.8667,11.5167
2798,2023-08-27,12.179166666666667,8.541666666666666,166.83333333333334,0.7916666666666666,0.325,37.541666666666664,0.32125,0.0,1.0833333333333333,2.9125,Yaoundé,3.8667,11.5167
2799,2023-08-28,10.625,7.420833333333333,185.33333333333334,0.7958333333333334,0.32083333333333336,40.5,0.41791666666666666,0.20833333333333334,1.9729166666666667,2.6750000000000003,Yaoundé,3.8667,11.5167
2800,2023-08-29,11.291666666666666,7.954166666666667,185.75,1.3625,0.5625,33.958333333333336,0.43250000000000005,0.0,1.2354166666666668,2.78125,Yaoundé,3.8667,11.5167
2801,2023-08-30,9.466666666666667,6.6000000000000005,152.25,0.8624999999999999,0.4166666666666667,37.25,0.29875,0.0,2.1479166666666667,2.889583333333333,Yaoundé,3.8667,11.5167
2802,2023-08-31,10.35,7.145833333333333,146.08333333333334,0.6083333333333333,0.3333333333333333,39.916666666666664,0.30583333333333335,0.0,2.125,2.814583333333333,Yaoundé,3.8667,11.5167
2803,2023-09-01,4.979166666666667,3.4875000000000003,156.41666666666666,0.8958333333333334,0.39999999999999997,32.958333333333336,0.25958333333333333,0.0,1.1166666666666667,2.879166666666667,Yaoundé,3.8667,11.5167
2804,2023-09-02,4.854166666666667,3.3375,167.25,0.7666666666666666,0.3458333333333334,34.125,0.29541666666666666,0.0,1.4104166666666667,2.872916666666667,Yaoundé,3.8667,11.5167
2805,2023-09-03,5.466666666666666,3.795833333333333,179.75,0.6416666666666667,0.2791666666666667,34.291666666666664,0.31375000000000003,0.0,1.6375,2.75625,Yaoundé,3.8667,11.5167
2806,2023-09-04,4.958333333333333,3.4583333333333335,176.0,1.0666666666666667,0.45,30.458333333333332,0.17166666666666666,0.0,1.0854166666666667,2.9895833333333335,Yaoundé,3.8667,11.5167
2807,2023-09-05,9.5875,6.6375,186.16666666666666,1.05,0.44166666666666665,35.583333333333336,0.27166666666666667,0.08333333333333333,2.025,2.9479166666666665,Yaoundé,3.8667,11.5167
2808,2023-09-06,8.362499999999999,5.808333333333334,187.91666666666666,1.0083333333333333,0.43333333333333335,36.833333333333336,0.24208333333333334,0.0,2.2916666666666665,3.002083333333333,Yaoundé,3.8667,11.5167
2809,2023-09-07,6.95,4.854166666666667,178.41666666666666,0.7583333333333333,0.37916666666666665,35.0,0.26875,0.0,2.1625,2.952083333333334,Yaoundé,3.8667,11.5167
2810,2023-09-08,5.379166666666666,3.7458333333333336,167.625,0.625,0.28750000000000003,37.041666666666664,0.21208333333333332,0.125,1.3895833333333334,3.1208333333333336,Yaoundé,3.8667,11.5167
2811,2023-09-09,3.3208333333333333,2.308333333333333,164.95833333333334,0.8208333333333333,0.35000000000000003,30.458333333333332,0.13166666666666668,0.0,0.9354166666666667,3.202083333333333,Yaoundé,3.8667,11.5167
2812,2023-09-10,10.883333333333333,6.904166666666666,164.54166666666666,0.9583333333333334,0.3666666666666667,32.625,0.29833333333333334,4.416666666666667,1.6166666666666665,2.922916666666667,Yaoundé,3.8667,11.5167
2813,2023-09-11,6.625,4.391666666666667,151.16666666666666,0.7041666666666666,0.3,31.916666666666668,0.25708333333333333,1.2083333333333333,1.6208333333333333,3.0104166666666665,Yaoundé,3.8667,11.5167
2814,2023-09-12,6.620833333333334,4.566666666666666,154.375,0.8708333333333332,0.39166666666666666,27.333333333333332,0.2925,0.5,1.6520833333333333,2.9770833333333333,Yaoundé,3.8667,11.5167
2815,2023-09-13,5.991666666666667,4.1125,139.33333333333334,0.7791666666666667,0.3666666666666667,29.75,0.24333333333333332,0.0,1.6125,2.9583333333333335,Yaoundé,3.8667,11.5167
2816,2023-09-14,5.620833333333334,3.908333333333333,159.54166666666666,0.7291666666666666,0.29583333333333334,32.041666666666664,0.21666666666666667,0.20833333333333334,2.0375,3.06875,Yaoundé,3.8667,11.5167
2817,2023-09-15,5.816666666666666,4.020833333333333,153.45833333333334,0.6791666666666667,0.3416666666666666,31.166666666666668,0.19499999999999998,0.25,1.7249999999999999,3.0583333333333336,Yaoundé,3.8667,11.5167
2818,2023-09-16,4.4875,3.0583333333333336,136.66666666666666,0.7458333333333332,0.2916666666666667,28.958333333333332,0.21041666666666667,0.0,2.0375,3.0708333333333333,Yaoundé,3.8667,11.5167
2819,2023-09-17,5.6875,3.9166666666666665,154.04166666666666,0.9708333333333333,0.3625,26.416666666666668,0.23208333333333334,0.0,1.39375,2.995833333333333,Yaoundé,3.8667,11.5167
2820,2023-09-18,7.7,5.445833333333333,207.83333333333334,1.7791666666666668,0.6083333333333333,29.708333333333332,0.13083333333333333,0.125,1.5833333333333333,3.141666666666667,Yaoundé,3.8667,11.5167
2821,2023-09-19,8.6,6.083333333333333,183.66666666666666,1.0291666666666666,0.3958333333333333,34.625,0.22416666666666665,0.4583333333333333,1.8833333333333335,3.0416666666666665,Yaoundé,3.8667,11.5167
2822,2023-09-20,9.341666666666667,6.441666666666666,183.375,0.9416666666666668,0.4458333333333333,33.208333333333336,0.24250000000000002,0.9166666666666666,2.0479166666666666,2.99375,Yaoundé,3.8667,11.5167
2823,2023-09-21,12.512500000000001,8.725,203.33333333333334,1.8458333333333334,0.5541666666666667,29.291666666666668,0.255,0.5833333333333334,1.3375000000000001,3.0270833333333336,Yaoundé,3.8667,11.5167
2824,2023-09-22,11.091666666666667,7.583333333333333,170.83333333333334,0.9291666666666667,0.4083333333333334,32.291666666666664,0.20750000000000002,1.6666666666666667,2.2520833333333337,3.110416666666667,Yaoundé,3.8667,11.5167
2825,2023-09-23,9.633333333333333,6.8,179.33333333333334,1.3375000000000001,0.48333333333333334,27.375,0.21708333333333332,0.20833333333333334,1.1958333333333333,3.1062499999999997,Yaoundé,3.8667,11.5167
2826,2023-09-24,7.6000000000000005,5.370833333333334,160.91666666666666,0.9083333333333333,0.3625,27.875,0.20291666666666666,0.125,1.7604166666666667,3.064583333333333,Yaoundé,3.8667,11.5167
2827,2023-09-25,8.070833333333333,5.675,181.54166666666666,1.3499999999999999,0.44166666666666665,27.5,0.18458333333333332,0.25,2.247916666666667,3.15,Yaoundé,3.8667,11.5167
2828,2023-09-26,12.245833333333335,7.4624999999999995,168.04166666666666,0.8208333333333333,0.35833333333333334,31.916666666666668,0.25666666666666665,5.875,2.3270833333333334,3.0229166666666667,Yaoundé,3.8667,11.5167
2829,2023-09-27,13.566666666666668,7.595833333333334,169.375,0.8583333333333334,0.3666666666666667,33.75,0.24291666666666667,10.041666666666666,2.472916666666667,3.0354166666666664,Yaoundé,3.8667,11.5167
2830,2023-09-28,10.275,6.433333333333334,162.375,0.9083333333333333,0.3875,29.375,0.2754166666666667,4.333333333333333,1.4479166666666667,3.0,Yaoundé,3.8667,11.5167
2831,2023-09-29,8.533333333333333,5.983333333333333,189.33333333333334,1.6083333333333334,0.5208333333333334,26.916666666666668,0.12666666666666668,0.8333333333333334,1.2854166666666667,3.189583333333333,Yaoundé,3.8667,11.5167
2832,2023-09-30,8.549999999999999,5.779166666666666,177.04166666666666,1.2291666666666667,0.47500000000000003,36.791666666666664,0.13708333333333333,1.9166666666666667,2.3249999999999997,3.1041666666666665,Yaoundé,3.8667,11.5167
2833,2023-10-01,8.179166666666667,5.729166666666667,169.125,0.9791666666666666,0.3958333333333333,32.375,0.15958333333333333,0.7916666666666666,1.24375,3.0729166666666665,Yaoundé,3.8667,11.5167
2834,2023-10-02,9.2875,6.533333333333334,190.91666666666666,1.9791666666666667,0.7166666666666667,27.75,0.18458333333333332,0.08333333333333333,1.2854166666666667,3.079166666666667,Yaoundé,3.8667,11.5167
2835,2023-10-03,6.066666666666666,4.25,183.875,1.3333333333333333,0.48333333333333334,25.291666666666668,0.20791666666666667,0.0,2.029166666666667,3.0625,Yaoundé,3.8667,11.5167
2836,2023-10-04,7.054166666666667,4.9375,193.20833333333334,1.6125,0.7708333333333334,26.166666666666668,0.15958333333333333,0.0,1.7104166666666665,3.0833333333333335,Yaoundé,3.8667,11.5167
2837,2023-10-05,6.6375,4.6499999999999995,186.33333333333334,0.9958333333333332,0.5291666666666667,25.625,0.16333333333333333,0.0,1.2770833333333333,3.24375,Yaoundé,3.8667,11.5167
2838,2023-10-06,8.033333333333333,5.620833333333334,204.54166666666666,1.5916666666666668,0.5333333333333333,21.75,0.18291666666666664,0.0,1.4500000000000002,3.172916666666667,Yaoundé,3.8667,11.5167
2839,2023-10-07,8.2875,5.820833333333333,202.04166666666666,1.6958333333333335,0.525,21.0,0.1625,0.0,1.7375,3.202083333333333,Yaoundé,3.8667,11.5167
2840,2023-10-08,7.279166666666666,5.091666666666667,205.20833333333334,1.8958333333333333,0.65,26.166666666666668,0.18125,0.0,1.2645833333333334,3.1437500000000003,Yaoundé,3.8667,11.5167
2841,2023-10-09,7.45,5.191666666666666,200.625,1.5916666666666668,0.5541666666666667,25.208333333333332,0.14833333333333334,0.0,2.15625,3.170833333333333,Yaoundé,3.8667,11.5167
2842,2023-10-10,6.254166666666666,4.395833333333333,181.91666666666666,1.2291666666666667,0.4791666666666667,28.583333333333332,0.11916666666666666,0.0,1.65625,3.297916666666667,Yaoundé,3.8667,11.5167
2843,2023-10-11,14.358333333333334,10.033333333333333,170.41666666666666,1.0625,0.39999999999999997,31.25,0.28958333333333336,1.125,2.6374999999999997,3.139583333333333,Yaoundé,3.8667,11.5167
2844,2023-10-12,13.608333333333334,9.420833333333333,190.29166666666666,1.4833333333333334,0.6083333333333333,25.666666666666668,0.2941666666666667,1.3333333333333333,1.6666666666666667,3.1125000000000003,Yaoundé,3.8667,11.5167
2845,2023-10-13,11.637500000000001,7.7749999999999995,177.58333333333334,0.8875000000000001,0.28750000000000003,28.25,0.2891666666666666,2.7916666666666665,2.0229166666666667,3.016666666666667,Yaoundé,3.8667,11.5167
2846,2023-10-14,12.083333333333334,8.1875,179.125,1.2708333333333333,0.4916666666666667,28.791666666666668,0.2504166666666667,2.9583333333333335,1.5104166666666667,3.091666666666667,Yaoundé,3.8667,11.5167
2847,2023-10-15,18.974999999999998,12.695833333333333,184.66666666666666,1.4708333333333332,0.5083333333333333,28.958333333333332,0.3225,6.416666666666667,2.2666666666666666,3.0416666666666665,Yaoundé,3.8667,11.5167
2848,2023-10-16,21.070833333333333,15.241666666666667,198.33333333333334,1.2416666666666667,0.4666666666666666,32.041666666666664,0.2891666666666667,5.125,2.464583333333333,3.064583333333333,Yaoundé,3.8667,11.5167
2849,2023-10-17,12.4625,9.0,196.375,1.9041666666666668,0.5750000000000001,29.291666666666668,0.20333333333333334,1.75,2.13125,3.1479166666666667,Yaoundé,3.8667,11.5167
2850,2023-10-18,20.654166666666665,14.541666666666666,203.33333333333334,1.5458333333333334,0.5833333333333334,26.541666666666668,0.285,6.25,2.0083333333333333,3.05625,Yaoundé,3.8667,11.5167
2851,2023-10-19,24.40833333333333,15.387500000000001,228.83333333333334,2.2583333333333333,0.7291666666666666,28.583333333333332,0.4429166666666666,14.666666666666666,1.9583333333333333,2.8625000000000003,Yaoundé,3.8667,11.5167
2852,2023-10-20,25.77916666666667,16.358333333333334,229.66666666666666,2.025,0.6,25.916666666666668,0.33375,13.083333333333334,2.3666666666666667,2.954166666666667,Yaoundé,3.8667,11.5167
2853,2023-10-21,16.841666666666665,11.799999999999999,194.83333333333334,1.2041666666666666,0.4375,27.5,0.2920833333333333,5.625,2.3375,3.1125000000000003,Yaoundé,3.8667,11.5167
2854,2023-10-22,16.220833333333335,11.633333333333333,225.41666666666666,2.5833333333333335,0.7166666666666667,22.333333333333332,0.25416666666666665,2.4166666666666665,1.9312500000000001,3.1999999999999997,Yaoundé,3.8667,11.5167
2855,2023-10-23,25.099999999999998,17.525000000000002,237.0,1.8083333333333333,0.6,25.833333333333332,0.3529166666666667,6.458333333333333,2.4,2.9562500000000003,Yaoundé,3.8667,11.5167
2856,2023-10-24,18.525,12.549999999999999,197.91666666666666,0.9958333333333332,0.3333333333333333,31.166666666666668,0.36000000000000004,6.25,1.9270833333333333,2.8979166666666667,Yaoundé,3.8667,11.5167
2857,2023-10-25,6.5874999999999995,4.533333333333333,176.25,0.9666666666666667,0.39166666666666666,30.5,0.17416666666666666,1.375,1.6229166666666668,3.0270833333333336,Yaoundé,3.8667,11.5167
2858,2023-10-26,14.299999999999999,9.404166666666667,216.08333333333334,1.9041666666666668,0.7000000000000001,29.291666666666668,0.345,4.791666666666667,1.8541666666666667,2.775,Yaoundé,3.8667,11.5167
2859,2023-10-27,29.083333333333332,19.933333333333334,350.4583333333333,3.733333333333333,1.2583333333333333,26.375,0.3541666666666667,5.583333333333333,2.222916666666667,2.858333333333333,Yaoundé,3.8667,11.5167
2860,2023-10-28,29.495833333333334,20.279166666666665,322.75,3.2541666666666664,0.8083333333333332,26.208333333333332,0.28541666666666665,6.041666666666667,2.5729166666666665,2.96875,Yaoundé,3.8667,11.5167
2861,2023-10-29,18.158333333333335,12.608333333333334,232.91666666666666,1.925,0.5791666666666667,28.291666666666668,0.3104166666666667,2.9583333333333335,1.8041666666666665,3.029166666666667,Yaoundé,3.8667,11.5167
2862,2023-10-30,18.916666666666668,13.245833333333332,221.75,2.129166666666667,0.6041666666666666,27.583333333333332,0.24,2.6666666666666665,1.8770833333333332,3.0229166666666667,Yaoundé,3.8667,11.5167
2863,2023-10-31,14.208333333333334,9.404166666666667,186.29166666666666,0.7875000000000001,0.3125,30.25,0.26458333333333334,4.208333333333333,2.2625,2.983333333333333,Yaoundé,3.8667,11.5167
2864,2023-11-01,15.516666666666666,10.095833333333333,217.20833333333334,2.0500000000000003,0.6541666666666667,28.791666666666668,0.2941666666666667,4.708333333333333,1.9166666666666667,2.920833333333333,Yaoundé,3.8667,11.5167
2865,2023-11-02,11.8125,7.508333333333334,175.91666666666666,0.8666666666666667,0.33749999999999997,30.916666666666668,0.32875000000000004,4.5,1.8,2.810416666666667,Yaoundé,3.8667,11.5167
2866,2023-11-03,12.720833333333333,7.708333333333333,186.45833333333334,1.2291666666666667,0.4708333333333334,29.125,0.30916666666666665,6.291666666666667,1.4604166666666665,2.7875,Yaoundé,3.8667,11.5167
2867,2023-11-04,13.745833333333332,9.016666666666667,207.08333333333334,1.75,0.5583333333333333,31.041666666666668,0.19083333333333333,4.333333333333333,2.0541666666666667,2.954166666666667,Yaoundé,3.8667,11.5167
2868,2023-11-05,14.220833333333333,10.025,235.66666666666666,2.8333333333333335,0.6166666666666667,24.041666666666668,0.21166666666666667,0.5833333333333334,1.4541666666666666,2.9770833333333333,Yaoundé,3.8667,11.5167
2869,2023-11-06,8.383333333333333,5.920833333333333,209.875,1.5916666666666668,0.3875,22.625,0.20083333333333334,0.125,2.466666666666667,2.9312500000000004,Yaoundé,3.8667,11.5167
2870,2023-11-07,11.091666666666667,7.1625000000000005,201.04166666666666,1.8333333333333333,0.5208333333333334,27.458333333333332,0.2504166666666667,3.1666666666666665,1.4708333333333332,2.858333333333333,Yaoundé,3.8667,11.5167
2871,2023-11-08,15.512500000000001,10.354166666666666,209.45833333333334,1.4958333333333333,0.5083333333333333,26.416666666666668,0.3120833333333333,4.916666666666667,1.4770833333333335,2.8874999999999997,Yaoundé,3.8667,11.5167
2872,2023-11-09,14.408333333333333,9.775,220.125,1.5250000000000001,0.4791666666666667,28.708333333333332,0.33875000000000005,3.4583333333333335,1.5020833333333332,2.827083333333333,Yaoundé,3.8667,11.5167
2873,2023-11-10,12.470833333333333,8.6,234.95833333333334,1.5208333333333333,0.5875,27.0,0.31625,1.9166666666666667,1.5041666666666667,2.814583333333333,Yaoundé,3.8667,11.5167
2874,2023-11-11,19.545833333333334,13.295833333333334,238.95833333333334,1.3875,0.4583333333333333,33.416666666666664,0.39041666666666663,4.166666666666667,1.6354166666666667,2.752083333333333,Yaoundé,3.8667,11.5167
2875,2023-11-12,16.704166666666666,10.854166666666666,239.79166666666666,1.5041666666666667,0.5416666666666666,37.708333333333336,0.3104166666666667,5.041666666666667,1.679166666666667,2.74375,Yaoundé,3.8667,11.5167
2876,2023-11-13,15.429166666666667,10.9375,273.5833333333333,3.2708333333333335,0.9458333333333333,23.625,0.18708333333333335,0.5416666666666666,1.7541666666666667,2.9333333333333336,Yaoundé,3.8667,11.5167
2877,2023-11-14,19.400000000000002,13.9,259.9166666666667,2.6374999999999997,0.5041666666666667,15.75,0.25958333333333333,0.0,2.1145833333333335,2.939583333333333,Yaoundé,3.8667,11.5167
2878,2023-11-15,16.35,11.595833333333333,248.75,2.5,0.7291666666666666,18.375,0.23916666666666667,0.5,1.35625,2.939583333333333,Yaoundé,3.8667,11.5167
2879,2023-11-16,21.208333333333332,14.625,235.91666666666666,1.925,0.6333333333333333,30.916666666666668,0.24291666666666667,3.4583333333333335,2.2875,2.7145833333333336,Yaoundé,3.8667,11.5167
2880,2023-11-17,26.104166666666668,17.008333333333333,280.2916666666667,2.7541666666666664,0.9541666666666666,31.666666666666668,0.305,7.875,2.3312500000000003,2.766666666666667,Yaoundé,3.8667,11.5167
2881,2023-11-18,34.612500000000004,22.962500000000002,284.5,2.245833333333333,0.8291666666666666,28.25,0.31833333333333336,13.125,1.9937500000000001,2.6625,Yaoundé,3.8667,11.5167
2882,2023-11-19,24.945833333333336,16.212500000000002,249.04166666666666,1.3875,0.39999999999999997,31.458333333333332,0.385,11.458333333333334,1.9437499999999999,2.6375,Yaoundé,3.8667,11.5167
2883,2023-11-20,22.358333333333334,15.525,252.70833333333334,1.2916666666666667,0.5125000000000001,33.666666666666664,0.3758333333333333,6.833333333333333,1.7270833333333335,2.6458333333333335,Yaoundé,3.8667,11.5167
2884,2023-11-21,22.933333333333334,16.070833333333333,251.04166666666666,1.2291666666666667,0.41250000000000003,40.125,0.295,8.166666666666666,1.9520833333333334,2.725,Yaoundé,3.8667,11.5167
2885,2023-11-22,11.708333333333334,8.658333333333333,274.0,1.575,0.5416666666666666,26.875,0.2383333333333333,1.125,0.7687499999999999,2.8249999999999997,Yaoundé,3.8667,11.5167
2886,2023-11-23,11.091666666666667,8.1625,241.45833333333334,1.9916666666666665,0.6666666666666666,26.958333333333332,0.17500000000000002,0.375,0.8500000000000001,2.845833333333333,Yaoundé,3.8667,11.5167
2887,2023-11-24,26.96666666666667,19.191666666666666,280.2083333333333,2.1,0.6875,32.833333333333336,0.3620833333333333,6.875,2.3625000000000003,2.7270833333333333,Yaoundé,3.8667,11.5167
2888,2023-11-25,27.770833333333332,20.14166666666667,327.0416666666667,2.1875,0.7041666666666666,29.0,0.3545833333333333,3.5416666666666665,2.3229166666666665,2.7291666666666665,Yaoundé,3.8667,11.5167
2889,2023-11-26,20.825,14.758333333333333,305.1666666666667,2.0208333333333335,0.625,34.291666666666664,0.3970833333333333,3.1666666666666665,1.5666666666666667,2.5833333333333335,Yaoundé,3.8667,11.5167
2890,2023-11-27,18.275000000000002,12.612499999999999,265.375,1.125,0.35833333333333334,41.75,0.42208333333333337,4.083333333333333,2.13125,2.525,Yaoundé,3.8667,11.5167
2891,2023-11-28,14.508333333333333,9.570833333333333,228.5,0.8250000000000001,0.31666666666666665,41.666666666666664,0.34,4.291666666666667,1.625,2.6,Yaoundé,3.8667,11.5167
2892,2023-11-29,21.854166666666668,13.970833333333333,237.58333333333334,1.3833333333333335,0.5125000000000001,39.833333333333336,0.34375,10.666666666666666,2.2041666666666666,2.533333333333333,Yaoundé,3.8667,11.5167
2893,2023-11-30,23.537499999999998,15.362499999999999,260.9166666666667,1.6541666666666668,0.5291666666666667,37.75,0.3933333333333333,9.5,1.9020833333333333,2.4499999999999997,Yaoundé,3.8667,11.5167
2894,2023-12-01,18.1875,11.354166666666666,245.54166666666666,0.8624999999999999,0.3458333333333334,43.708333333333336,0.4066666666666667,8.125,1.3979166666666665,2.495833333333333,Yaoundé,3.8667,11.5167
2895,2023-12-02,13.4125,9.033333333333333,271.7083333333333,1.6041666666666667,0.5750000000000001,36.041666666666664,0.3620833333333333,3.4583333333333335,1.3833333333333335,2.497916666666667,Yaoundé,3.8667,11.5167
2896,2023-12-03,19.883333333333333,13.275,248.08333333333334,1.0708333333333333,0.46249999999999997,41.875,0.3358333333333334,7.458333333333333,2.0229166666666667,2.4229166666666666,Yaoundé,3.8667,11.5167
2897,2023-12-04,21.34583333333333,14.383333333333333,262.7083333333333,1.4000000000000001,0.5041666666666667,42.166666666666664,0.3416666666666666,6.958333333333333,1.8083333333333333,2.50625,Yaoundé,3.8667,11.5167
2898,2023-12-05,21.25,14.391666666666666,268.9583333333333,1.3875,0.5083333333333333,39.333333333333336,0.355,5.541666666666667,1.883333333333333,2.5104166666666665,Yaoundé,3.8667,11.5167
2899,2023-12-06,22.2625,15.541666666666666,279.8333333333333,1.1416666666666666,0.5583333333333333,38.291666666666664,0.3941666666666666,4.041666666666667,1.9104166666666667,2.5854166666666667,Yaoundé,3.8667,11.5167
2900,2023-12-07,20.491666666666667,14.229166666666666,290.375,1.6666666666666667,0.5375,32.666666666666664,0.41083333333333333,2.7916666666666665,1.6208333333333333,2.5479166666666666,Yaoundé,3.8667,11.5167
2901,2023-12-08,19.495833333333334,13.591666666666667,288.0,1.4000000000000001,0.5125000000000001,40.083333333333336,0.38166666666666665,3.0,1.5625,2.5458333333333334,Yaoundé,3.8667,11.5167
2902,2023-12-09,28.291666666666668,18.974999999999998,324.0,1.7999999999999998,0.6916666666666668,45.625,0.3154166666666667,9.125,2.2708333333333335,2.5416666666666665,Yaoundé,3.8667,11.5167
2903,2023-12-10,23.008333333333336,15.612499999999999,266.125,1.1791666666666667,0.46249999999999997,48.416666666666664,0.30375,8.166666666666666,2.160416666666667,2.5479166666666666,Yaoundé,3.8667,11.5167
2904,2023-12-11,33.90416666666667,21.220833333333335,265.5,1.0458333333333332,0.3958333333333333,49.125,0.37958333333333333,22.458333333333332,1.6479166666666665,2.4166666666666665,Yaoundé,3.8667,11.5167
2905,2023-12-12,32.00833333333333,19.329166666666666,307.7916666666667,1.8208333333333335,0.8416666666666667,53.166666666666664,0.3104166666666667,19.958333333333332,2.2875,2.41875,Yaoundé,3.8667,11.5167
2906,2023-12-13,52.1875,34.82083333333333,406.5833333333333,2.8375,1.4375,48.5,0.33375,25.541666666666668,2.3291666666666666,2.4208333333333334,Yaoundé,3.8667,11.5167
2907,2023-12-14,46.30833333333334,26.870833333333334,367.4583333333333,2.2416666666666667,1.1125,50.166666666666664,0.33,15.375,2.40625,2.4479166666666665,Yaoundé,3.8667,11.5167
2908,2023-12-15,49.8375,30.320833333333336,388.5416666666667,2.2291666666666665,1.1208333333333333,56.958333333333336,0.3204166666666667,12.625,2.3666666666666667,2.3895833333333334,Yaoundé,3.8667,11.5167
2909,2023-12-16,44.958333333333336,32.208333333333336,402.375,1.8208333333333335,1.0416666666666667,59.208333333333336,0.36874999999999997,8.125,2.2583333333333333,2.36875,Yaoundé,3.8667,11.5167
2910,2023-12-17,43.86666666666667,31.46666666666667,425.5416666666667,2.154166666666667,1.0791666666666666,64.125,0.3491666666666667,7.083333333333333,2.2020833333333334,2.3562499999999997,Yaoundé,3.8667,11.5167
2911,2023-12-18,40.487500000000004,30.708333333333332,371.0833333333333,1.125,0.5499999999999999,74.66666666666667,0.4154166666666667,6.958333333333333,2.129166666666667,2.283333333333333,Yaoundé,3.8667,11.5167
2912,2023-12-19,35.85,27.349999999999998,319.4583333333333,0.5916666666666667,0.3,70.0,0.37999999999999995,9.083333333333334,2.06875,2.3520833333333333,Yaoundé,3.8667,11.5167
2913,2023-12-20,18.2125,13.933333333333332,311.625,0.8875000000000001,0.32083333333333336,58.916666666666664,0.38375,2.7916666666666665,1.7291666666666667,2.3666666666666667,Yaoundé,3.8667,11.5167
2914,2023-12-21,36.82083333333333,26.075,301.5833333333333,1.3,0.5791666666666667,56.958333333333336,0.38916666666666666,14.333333333333334,2.127083333333333,2.2958333333333334,Yaoundé,3.8667,11.5167
2915,2023-12-22,33.81666666666667,24.179166666666664,305.4166666666667,1.2416666666666667,0.5125000000000001,58.833333333333336,0.3458333333333334,12.5,2.0145833333333334,2.3833333333333333,Yaoundé,3.8667,11.5167
2916,2023-12-23,30.537499999999998,21.8875,317.375,1.4375,0.6833333333333332,53.875,0.32458333333333333,9.458333333333334,2.308333333333333,2.4541666666666666,Yaoundé,3.8667,11.5167
2917,2023-12-24,35.88333333333333,25.245833333333334,312.5833333333333,1.5,0.7416666666666667,62.791666666666664,0.35041666666666665,12.875,2.33125,2.370833333333333,Yaoundé,3.8667,11.5167
2918,2023-12-25,47.87083333333334,33.69583333333333,325.2083333333333,2.0708333333333333,0.975,57.708333333333336,0.4291666666666667,19.791666666666668,2.097916666666667,2.314583333333333,Yaoundé,3.8667,11.5167
2919,2023-12-26,55.48333333333333,42.65833333333333,328.7916666666667,1.0166666666666666,0.4375,62.125,0.4429166666666667,16.541666666666668,1.8625,2.35625,Yaoundé,3.8667,11.5167
2920,2023-12-27,75.87916666666666,56.6,376.8333333333333,2.0,0.8541666666666666,60.333333333333336,0.48291666666666666,27.791666666666668,1.75,2.252083333333333,Yaoundé,3.8667,11.5167
2921,2023-12-28,67.61666666666666,51.949999999999996,391.25,1.9916666666666665,0.8375,49.041666666666664,0.4291666666666667,18.166666666666668,1.79375,2.2291666666666665,Yaoundé,3.8667,11.5167
2922,2023-12-29,59.824999999999996,46.89166666666667,375.9583333333333,1.5666666666666667,0.6875,49.666666666666664,0.3725,12.791666666666666,2.0437499999999997,2.370833333333333,Yaoundé,3.8667,11.5167
